geneID	geneSymbol	Thymus_0	Thymus_1	TALL_01	TALL_03	TALL_04	TALL_06	TALL_08	TALL_09	TALL_12	TALL_14	TALL_15	TALL_16
XLOC_tallLncRNA_184667	-	5.09159	7.70496	2.51093	4.64178	5.03585	2.84378	5.19814	1.25936	2.58674	6.99639	8.07321	2.59344
XLOC_tallLncRNA_185340	-	2.80004	1.41298	4.05177	1.28965	1.23848	4.20262	4.13851	4.42901	1.89117	7.449	3.87392	6.55941
XLOC_tallLncRNA_185652	-	0	0	0	0	0.191759	0	0	0	0	0	0	0
XLOC_tallLncRNA_185681	-	0.162989	0.12693	0	0.210615	0.216227	0	0.160414	0.166267	0.165855	0.252629	0.288946	0
XLOC_tallLncRNA_186042	-	0.238987	0.0966802	0.342737	0.742938	0.501829	1.15548	1.15848	1.0073	0.303226	0.4561	0.355461	0.123558
XLOC_tallLncRNA_186060	-	0.37782	0.61579	5.06269	2.5737	0.632854	0.749868	1.91737	3.35851	0.763578	3.52647	1.17734	3.77003
XLOC_tallLncRNA_186112	-	0.0386302	0.170032	0.501179	0.393334	0.292857	0.212571	0.171958	0.389365	0.751057	0.948601	0.658209	0
XLOC_tallLncRNA_186113	-	0.540967	0.61517	0.352621	0.759106	0.326453	0.233835	0.737935	0.533748	0.427167	0.666762	0.77706	0.329678
XLOC_tallLncRNA_186127	-	0	0.00280073	0	0.0151684	0.00607036	0	0.0481621	0.00778054	0.00891992	0	0.0147331	0
XLOC_tallLncRNA_186149	-	0.589467	0	0	0	0	0.232973	0.371426	0.12106	0.0946997	0	1.03106	0
XLOC_tallLncRNA_186218	-	0.0850284	0.267771	0.988815	0.59804	0.370752	0.977078	0.795887	0.849641	0.413931	0.464152	1.73707	0.692092
XLOC_tallLncRNA_186512	-	0.687751	1.58798	1.15333	3.62686	1.62458	0.867297	0.691474	1.78813	0.462992	5.01922	4.90266	1.91096
XLOC_tallLncRNA_186610	-	0.284277	0.0301447	0.220836	0.190768	0.117809	0.533195	0.0518264	0.181616	0.0826135	0.0680721	0.0529012	0.837988
XLOC_tallLncRNA_186776	-	7.59872	12.12	21.1134	14.6692	10.0266	14.0512	17.4905	17.3959	6.38726	13.5707	19.4402	9.50046
XLOC_tallLncRNA_186813	-	3.93174	11.4579	10.1174	10.3063	19.181	10.3308	5.71093	8.70359	14.9302	6.8926	7.36642	8.12776
XLOC_tallLncRNA_187049	-	26.8304	32.6904	33.3054	37.5732	45.1764	36.9127	56.0381	38.6622	52.724	42.6014	49.6383	46.9643
XLOC_tallLncRNA_188069	-	0.0589882	0.0670052	0.0793534	0.350353	0.0320269	63.4844	0.331961	0.677096	0.0114422	2.83424	199.474	0.0725739
XLOC_tallLncRNA_188158	-	0	0.111035	0.27264	0.354229	0.0488954	0.421052	60.4828	9.53095	0.0246194	0.499821	0.2377	0
XLOC_tallLncRNA_188433	-	1.32651	1.21756	0.809843	4.12962	6.27173	3.9668	6.11992	0.93711	3.37981	1.82957	5.32287	1.25424
XLOC_tallLncRNA_188516	-	0.477055	1.15763	0.285794	0.798799	0.0709989	0.154393	0.391015	0.33027	0.136694	0.296067	0.550246	0.530322
XLOC_tallLncRNA_188542	-	0.580513	1.42673	0.33261	0.786155	0.397209	0.229007	1.00494	0.695922	0.337357	0.3925	0.655897	0.307275
XLOC_tallLncRNA_188589	-	0	0.109098	0.486309	0.226446	0.358454	0.889379	2.25706	2.68913	0.149843	0.976535	1.3086	0.396731
XLOC_tallLncRNA_189129	-	0.768187	1.25238	1.38434	1.34327	0.766248	1.57628	0.920403	1.31075	0.750656	1.1247	1.81547	0.444017
XLOC_tallLncRNA_189531	-	0.283054	0.615609	0	0.848855	3.4978	0.251763	2.48641	1.75549	0.114033	4.32099	0	0.141923
XLOC_tallLncRNA_189798	-	0.824066	1.33246	3.1097	3.6443	3.14611	0.874375	0.182802	0.704859	2.68777	3.20636	0.212761	1.98273
XLOC_tallLncRNA_189867	-	0.0949537	0.266592	0.14184	0.682603	0.653077	0.638033	0.0812457	0.317416	0.173755	0.405941	0.647242	0.213895
XLOC_tallLncRNA_190022	-	1.77171	1.16316	5.11086	3.12402	1.36601	2.61902	2.33551	1.84353	2.60148	2.82482	4.45632	1.51021
XLOC_tallLncRNA_190038	-	0.796227	1.73656	3.09945	1.5711	4.48164	3.27204	4.07881	0.428269	0.237197	0.132705	0.395885	0.797946
XLOC_tallLncRNA_191128	-	0	0.037197	0	0	0.0269802	0	0	0.0346257	0	0	0	0
XLOC_tallLncRNA_191146	-	0.728931	1.53802	0.799461	0.183291	0.542582	0	0.345406	0.325274	0.14679	0.776711	0.0885957	1.04651
XLOC_tallLncRNA_191170	-	0.392545	0.95032	0.0235548	0.0124489	0.0116278	0.00711206	0.226353	0.0255303	0	0.0393961	0.0966748	0.118043
XLOC_tallLncRNA_191539	-	0	0.0467887	0.027604	0.085411	0.0339855	0	0	0	0	0	0	0
XLOC_tallLncRNA_191566	-	0	0	0	0	0	0.0513207	0.393656	0.320392	0.0209057	0	0.101067	0
XLOC_tallLncRNA_191657	-	0	0.08216	0.607078	0.239384	0.553382	0	0	0.478259	0	0	0.903954	0
XLOC_tallLncRNA_191961	-	0	0.0331413	0	0	0	0	0	0.371105	0.0181871	0.181127	0	0
XLOC_tallLncRNA_192206	-	0.0367135	0.0172373	0.0142264	0.123308	16.2322	0.0214638	4.74976	0.0478206	2.54545	0.0136985	0.0159789	0.0653982
XLOC_tallLncRNA_192540	-	0.156671	0.0854224	0	0	0.174515	0.327107	0.0981709	0.160496	0.118457	0.156944	0	0.769855
XLOC_tallLncRNA_192632	-	0	0.136559	0	0.249188	0.0661151	0.122176	0.470155	0.0848834	0.016651	0.248525	0.160677	0.186222
XLOC_tallLncRNA_192738	-	0.610761	1.53012	0.81592	1.88242	1.04054	1.78775	5.48552	1.4571	0.789502	0.763882	1.7633	0.692372
XLOC_tallLncRNA_192806	-	0.0716033	0.0084075	0.029627	0.0914888	0.0182624	0.0224122	0	0	0.0368791	0.365419	0	0
XLOC_tallLncRNA_192828	-	1.96666	1.58622	2.42692	3.23839	1.52468	2.1614	2.32811	2.42487	0.630368	2.59283	3.34089	1.16326
XLOC_tallLncRNA_194306	-	0.538616	0.5709	1.59134	1.0404	0.966616	0.83458	4.28476	4.55314	0.801169	0.811384	4.51964	1.51409
XLOC_tallLncRNA_194320	-	0.243395	0.215561	0	0	0	0	0	0	0	0	0	0
XLOC_tallLncRNA_194526	-	2.65693	4.14183	0.174614	0.0168401	0.0269294	0.0824051	0.0342089	1.27693	0.278966	1.51948	0.383817	0.731653
XLOC_tallLncRNA_194584	-	1.67465	4.52197	0.17945	0.991528	0.0245679	0	0	0.438564	0.203921	0.159857	0	0.176284
XLOC_tallLncRNA_194593	-	0.175509	0.210924	0	0.193896	0.102493	0	0.403853	0	0.0772212	0.128729	0.249333	0.471588
XLOC_tallLncRNA_194880	-	0	0	3.65226	0.125816	0	0	3.06751	1.21841	0	0	0	0.25511
XLOC_tallLncRNA_195196	-	0.0519237	0.0914004	0.606611	0.690386	0.795659	1.66457	0.0209993	0.383493	0.375119	0.749978	0.968415	1.86086
XLOC_tallLncRNA_195553	-	1.14177	1.31501	0.714619	0.303294	0.0809556	0.810787	0.182571	0.703	0.222567	0.688784	0.33712	1.44928
XLOC_tallLncRNA_196317	-	0	0	0.167692	0.127576	0.0547612	0.508794	16.1864	0.070281	4.5576	0	2.54583	0
XLOC_tallLncRNA_196328	-	2.06615	4.37395	12.1201	16.2344	17.7165	12.2954	34.5091	16.543	11.7359	17.4497	10.1539	15.1725
XLOC_tallLncRNA_196390	-	1.61663	1.71694	1.73262	3.12863	0.89858	0.452864	2.5953	4.4969	1.54123	2.18348	1.66262	1.09455
XLOC_tallLncRNA_196398	-	4.89495	8.32518	14.609	10.1852	10.4803	6.98576	9.12034	12.5535	11.1831	16.4185	11.7602	6.72558
XLOC_tallLncRNA_196468	-	1.88795	0.83033	0.716615	1.17177	0.64639	0.830695	1.42164	1.43052	0.519872	0.56895	0.960742	1.23294
XLOC_tallLncRNA_196531	-	0	0.311987	0	10.0585	0.710608	3.56565	0	0.764079	0.0612924	2.21932	1.35347	4.48596
XLOC_tallLncRNA_196552	-	7.98984	10.2409	11.2628	13.0349	17.2549	6.18815	18.384	14.1505	13.8049	27.5363	25.0406	11.389
XLOC_tallLncRNA_196560	-	0.508155	1.27316	0.898862	2.9176	0.937591	1.04257	3.3684	2.46812	0.74726	0.51964	1.12846	0.936931
XLOC_tallLncRNA_196908	-	2.19109	2.00464	0.443122	1.72734	8.34505	1.33845	0.908502	1.97036	2.41432	2.75689	3.08932	1.59886
XLOC_tallLncRNA_196967	-	6.15833	7.06565	11.8718	9.8623	5.12357	6.06104	11.8755	14.2893	9.12698	6.8741	8.89316	8.22597
XLOC_tallLncRNA_197098	-	0.062784	0.150864	0.244966	0.267722	0.0629469	0.478249	0.0997689	2.59888	0.19084	0.0471974	1.49752	0.310068
XLOC_tallLncRNA_197147	-	0	0.0877853	0.0791001	0.233841	0.201475	0.134122	0.836165	0.403902	0.0694878	0.347764	0.236751	0.289254
XLOC_tallLncRNA_197171	-	1.62651	1.98899	2.78586	4.28319	3.32956	3.16119	3.17014	1.88862	1.90005	4.15822	4.38638	1.75922
XLOC_tallLncRNA_197249	-	2.71524	5.45029	8.00999	11.373	7.71318	11.1023	3.57421	11.0111	6.24937	8.05702	7.55516	9.33971
XLOC_tallLncRNA_197371	-	0	0	0.784817	0.639315	0	2.55972	0	0.613583	0	0.614991	1.15383	0
XLOC_tallLncRNA_197375	-	2.82867	8.12064	1.29817	12.5836	25.6287	4.60444	13.5203	8.76525	10.1464	13.9951	4.71217	3.73578
XLOC_tallLncRNA_197389	-	0	2.77872	0.112772	4.43087	7.42658	1.9432	2.98974	1.74145	3.2968	10.0288	2.13633	1.5607
XLOC_tallLncRNA_197575	-	0.0414423	0.0417395	0.0178932	1.24821	0.182741	0	0.0159387	0.0283041	0.473626	0.00751814	0.0341049	0.447643
XLOC_tallLncRNA_197592	-	0.959508	0.750359	0.403054	10.806	27.1544	0.0312836	0.0715496	0.918578	4.47477	0.297897	0.194433	0.798675
XLOC_tallLncRNA_198016	-	3.49925	4.1174	2.46784	5.35677	1.69409	3.85906	4.93541	4.31476	0.991713	2.54496	6.93152	1.95482
XLOC_tallLncRNA_198423	-	9.15882	15.3232	3.56127	6.84397	1.80459	1.79741	1.91013	7.67001	3.26387	3.61959	1.67272	1.43085
XLOC_tallLncRNA_198492	-	2.78486	8.42651	1.31107	1.96822	2.50274	1.33442	2.44193	2.23683	1.05134	3.6924	3.07349	1.3721
XLOC_tallLncRNA_199312	-	0.186103	0	0	0.0474883	0.0863814	0	0	0	0	0.0645362	0	0.315222
XLOC_tallLncRNA_199365	-	0.334982	0.209615	0.851215	0.150353	0.0273577	0.187394	0.564279	0.245435	0.0193745	0.157119	0.570931	0.154517
XLOC_tallLncRNA_199393	-	0.0242261	0.955262	2.53445	2.26241	2.7498	4.56454	2.23259	0.173996	2.06472	1.76541	3.54339	0.0690191
XLOC_tallLncRNA_199409	-	0	0.876424	0.262264	1.6216	3.4723	1.35783	4.3858	1.71295	1.37101	0.438213	0.392458	1.06231
XLOC_tallLncRNA_199489	-	0.203214	0.0713578	0	0.129844	0	0.0644283	0	0.106345	0.0104586	0	0	0
XLOC_tallLncRNA_199902	-	0.282915	0.231203	0.101022	0.0697288	0.60042	0.409875	0.987738	0.697174	0.269096	0.0870637	0	0.428853
XLOC_tallLncRNA_199908	-	0.930769	0.555034	0	0.508886	0.808086	0.388346	0.354109	0.230725	0.496575	0.0563384	0.65504	0.711913
XLOC_tallLncRNA_200657	-	0	0.0354584	2.66923	0	0	0	0.734327	0	0.0389945	0	0	0.437268
XLOC_tallLncRNA_200786	-	10.9935	11.0623	7.53435	9.91862	5.34769	2.84275	9.58894	7.45679	5.24284	8.70428	6.04394	6.01713
XLOC_tallLncRNA_201128	-	1.45982	3.01073	0.436027	2.18248	0.280937	0.882483	0.494905	0.571805	0.0924113	1.05093	1.00679	0.359522
XLOC_tallLncRNA_201475	-	0.28594	0.598456	0.225727	1.20106	0.728138	0.265466	0.669297	1.38053	0.258087	0.292341	2.50208	1.03147
XLOC_tallLncRNA_201501	-	0	0	0	0	0	0.104043	0	0	0.0211729	0	0	0
XLOC_tallLncRNA_202310	-	0.744102	5.98314	0.860399	4.05625	3.168	7.67099	1.93831	9.17208	1.41977	7.24434	4.51554	9.25682
XLOC_tallLncRNA_202336	-	0.245885	0.557572	0.646083	2.16255	1.05076	1.64647	2.20511	2.20808	0.540555	1.64525	1.35926	0.714881
XLOC_tallLncRNA_202426	-	3.0408	2.68917	0.935931	1.14008	1.27022	0.160409	0.917626	0.190868	1.16699	2.60027	0	2.6169
XLOC_tallLncRNA_202868	-	9.15437	7.45736	2.6428	3.80578	1.56049	1.34246	1.67958	7.16292	3.72962	9.53199	0.872941	7.32515
XLOC_tallLncRNA_202872	-	5.51806	11.7579	1.34663	4.5694	2.00065	1.75374	0.633883	4.6054	3.83008	23.1161	1.74918	4.19537
XLOC_tallLncRNA_202969	-	0.135943	0	0.154614	0.0478622	0	0	0.214047	0	0	0	0	0
XLOC_tallLncRNA_203242	-	0.0341135	0.060613	1.74537	0.0582538	0.0605573	0.0123319	1.54425	0.0711248	0.00447022	5.28167	2.02624	0.0790613
XLOC_tallLncRNA_203561	-	4059.02	2700.14	1288.4	3473.1	4138.54	6010.54	2023.13	3086.63	1109.36	4425.36	2597.79	4567.21
XLOC_tallLncRNA_203649	-	12.7985	33.8383	37.5628	54.8495	37.8666	44.8998	39.8666	37.2535	22.1184	36.4169	41.9374	29.4973
XLOC_tallLncRNA_204243	-	3.09411	4.91562	6.20724	7.32868	3.50774	9.58061	14.8505	4.22773	1.21841	5.32974	13.5916	6.25438
XLOC_tallLncRNA_204566	-	0	0.0513154	0.0543119	0.363571	0.133868	0.0274099	0.529692	0.143127	0.0225137	0.0558338	0.108382	0.0800634
XLOC_tallLncRNA_205833	-	6.83504	7.79631	0.0259027	10.6644	0.0403635	4.32105	0.0675715	0.0388094	0.225126	3.50716	0	4.75994
XLOC_tallLncRNA_205864	-	8.98322	7.66396	2.0763	0.852756	0.0583922	0	0	2.57558	0.34864	0.208943	0	0.666224
XLOC_tallLncRNA_205868	-	0.750082	1.33555	0.118054	0.0828006	0	0	0	0.135781	0.0310174	0.0165415	0.032133	0
XLOC_tallLncRNA_205869	-	1.99522	1.84106	0	0	0	0	0.702752	0.127096	0	0	0	0.743096
XLOC_tallLncRNA_205984	-	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_tallLncRNA_206004	-	0.0366143	0.107192	0.0814548	0.357016	0.164509	0.153574	0.0691154	4.06477	0.0328268	0.369281	0.271617	0.20199
XLOC_tallLncRNA_206320	-	4.26254	8.78998	9.23465	12.3236	9.821	13.4243	20.6086	12.1918	7.68845	28.5457	5.88308	15.7501
XLOC_tallLncRNA_206787	-	0.0361032	0.0779759	0.109592	0.0739356	0.0337981	0	0	0.097499	0.0170836	0.0628991	0	0.0603185
XLOC_tallLncRNA_207149	-	0.0327634	0.0456226	0.0259537	0.166643	0.00800965	0.0489536	0.17375	0.0752657	0.027023	0.0960792	0.0712566	0.0411372
XLOC_tallLncRNA_207447	-	0	0	0	0	0	0	0	0	0	0	0.495804	0
XLOC_tallLncRNA_207727	-	0.631569	0.714554	0.988029	1.11903	0.753591	1.72415	1.89938	1.76922	0.775584	0.531514	1.26188	1.29328
XLOC_tallLncRNA_207730	-	0.241017	0	0	0	0	0	0	0	0	0.169312	0	0
XLOC_tallLncRNA_207848	-	0	0	0	0.0605766	0	0	0	0.0226176	0	0.0882221	0	0.0542719
XLOC_tallLncRNA_208028	-	1.37985	0.332906	0.366316	1.04867	0.158493	0.959468	4.39929	15.5874	0.241795	14.7883	20.8948	1.12807
XLOC_tallLncRNA_208030	-	1.12915	1.35596	1.4909	0	0.257205	1.68111	2.36225	0.334971	0.125274	0	1.26512	3.09585
XLOC_tallLncRNA_208052	-	8.58862	17.9831	25.3985	24.4714	11.1547	43.7734	58.0067	30.8742	13.1853	20.888	42.3021	10.8822
XLOC_tallLncRNA_208096	-	0	0.014903	0	0	0.0107742	0	0.0170812	0	0.00544564	0.0538435	0	0.0718808
XLOC_tallLncRNA_208098	-	0	0.052983	0	0.300339	0	0.591512	0	0	0.058374	0	0	0
XLOC_tallLncRNA_208108	-	0	0.242456	0.129442	0.669139	0.106073	0	1.50424	0.272715	0.346218	0.199883	0	1.40969
XLOC_tallLncRNA_208200	-	0.584164	0.408661	0.799572	1.1281	0.119948	1.29991	0.30368	1.09889	0.20591	0.18941	1.79905	0.487813
XLOC_tallLncRNA_208329	-	0.133315	0.192588	0.125962	0.24718	0.260025	0.200006	0.0707035	0.104734	0.0790729	0.139168	0.216362	0.116074
XLOC_tallLncRNA_208330	-	0.164037	0.101725	0.109186	0.0392425	0.160427	0	0	0.0524783	0.0254222	0.426485	0.172097	0.235648
XLOC_tallLncRNA_208453	-	0.12527	0.914117	0.563117	2.12537	1.23359	1.26348	2.09295	1.60339	0.693593	2.6539	0.986471	0.942085
XLOC_tallLncRNA_208556	-	0.965799	0.142074	0.545829	0	0	0	0	0	0	0	0	0
XLOC_tallLncRNA_208743	-	0.626822	1.24705	0.428561	1.08862	0.331369	0.564943	0.198385	0.35385	0.272129	0.689297	0.853372	0.613564
XLOC_tallLncRNA_208881	-	1.08938	0.359083	0.509937	0.189674	0.642476	2.6257	0.151968	2.11039	0.366485	1.30172	0.274984	1.00281
XLOC_tallLncRNA_208956	-	2.64527	1.73394	2.44012	1.08695	1.19273	0.253878	1.88262	1.95476	1.22075	1.80559	0.699981	2.1257
XLOC_tallLncRNA_209454	-	0	0.164883	0	0.275226	0	0	0	0.372828	0.181278	0	0	0
XLOC_tallLncRNA_209507	-	0.322554	0.272554	0.84854	1.23258	1.65814	1.11226	1.31974	1.5228	0.545642	1.55644	1.71587	1.44734
XLOC_tallLncRNA_210207	-	0.379913	0.959899	2.07416	1.96135	0.81565	0.655745	0.616233	0.77413	0.107136	2.178	3.53403	0.199727
XLOC_tallLncRNA_211319	-	0.311977	0.100686	0	0	0	0	7.65204	0.127567	0.0200768	0.0497561	0.193204	0.0815854
XLOC_tallLncRNA_211320	-	0.417788	0.113334	0	0	0.0831383	0	12.5214	0.321243	0	0	0	0.974629
XLOC_tallLncRNA_211726	-	0	0	0	0.050595	0.080422	0	0.317393	0.103309	0	0.100862	0	0.16463
XLOC_tallLncRNA_212061	-	0	0	0.442973	0.632051	0.198423	0	1.08702	0.383744	0	0.250786	2.90371	0
XLOC_tallLncRNA_212241	-	8.53957	19.3839	22.5776	30.2431	32.232	54.7881	54.8829	29.8834	28.6976	43.2858	46.5636	29.2573
XLOC_tallLncRNA_212323	-	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_tallLncRNA_212397	-	1.53288	0.790712	2.24798	3.11356	2.37643	2.31577	6.23604	1.99269	2.46805	4.32734	2.23924	2.4949
XLOC_tallLncRNA_213082	-	0	0	0	0	0.0160098	0	0	0.0205323	0	0	0	0.123182
XLOC_tallLncRNA_213212	-	0.283554	0.223285	1.12716	0.125589	0	0	0	0	0.0491577	0.747509	0.240429	2.20761
XLOC_tallLncRNA_213597	-	10.3742	18.1525	1.27562	3.21589	0.435873	0.679232	1.63505	1.23437	0.953448	2.41271	1.30951	1.14997
XLOC_tallLncRNA_213632	-	0.467996	2.9468	1.63541	1.53093	1.00109	2.00833	2.97678	2.32342	0.948255	1.77158	1.22088	1.52861
XLOC_tallLncRNA_214282	-	2.66402	1.44997	1.13507	1.34754	3.16286	1.82946	9.52723	4.99836	1.01093	1.59882	2.18137	4.58355
XLOC_tallLncRNA_214390	-	0	0	0.166246	0	0.0478391	0	0	0.612754	0	0	0.165643	0.208341
XLOC_tallLncRNA_214459	-	0	0	0	0.116368	0.278713	0	0	0	0.276243	0	0	0.438961
XLOC_tallLncRNA_214767	-	0.0124081	0.00321998	0	0.0391791	0	0.00426263	0.0276681	0.0312763	0	0.0174081	0.00846003	0.0376027
XLOC_tallLncRNA_215354	-	1.39598	0.928791	3.30658	12.1942	8.41469	0.0870315	1.42393	0.192095	1.82636	0.222707	0.398101	6.95026
XLOC_tallLncRNA_215484	-	0	0.555387	0	2.45139	0.208792	0	0	2.16873	0.102405	0.803131	0	0
XLOC_tallLncRNA_216307	-	6.18287	10.0574	8.85611	29.4346	16.4115	1.01877	11.4029	10.8307	21.8389	19.8709	2.98427	9.8644
XLOC_tallLncRNA_217614	-	4.03043	6.90401	2.45398	1.31347	0.384676	1.54648	3.05209	5.00972	0.6181	2.04744	2.01533	0.87
XLOC_tallLncRNA_217826	-	47.3843	89.7844	143.841	1.15613	0.261378	60.93	84.4431	0.870751	0.371044	22.4962	282.596	0.387415
XLOC_tallLncRNA_218205	-	1.13823	0.672671	0.398266	0.444776	0.379253	0.0695974	0.266845	0.376675	0.372425	0.258335	0.282625	0.185372
XLOC_tallLncRNA_218259	-	0.37571	0.584877	0.780161	0.522676	0.11792	0.948567	0.626347	0.3491	0.619199	0.543019	1.99691	0.092097
XLOC_tallLncRNA_218274	-	2.03009	0.349872	0.339457	0.401852	0.826891	1.57479	1.36638	1.11423	0.528057	0.952607	1.67322	0.406456
XLOC_tallLncRNA_218443	-	0.720903	0.181657	0.29013	1.12634	0.330839	0.169128	0.217435	0.626042	0.257859	0.757403	0.200413	0.345385
XLOC_tallLncRNA_218826	-	0.307196	0.595074	1.67711	3.07392	1.97784	5.61609	3.88644	6.5069	1.97624	3.88079	13.7136	1.09716
XLOC_tallLncRNA_218887	-	0.0925346	0	4.29905	1.46365	0.583921	1.00942	2.9782	0.943345	4.92149	0.135289	0.630304	0.354791
XLOC_tallLncRNA_218901	-	0	0	1.57975	0.241784	0.121836	0.114012	0.477464	0.505239	7.97006	0.0715985	0.400038	0.187643
XLOC_tallLncRNA_218907	-	0	0	0.257262	0.0442294	0.0351893	0	0.444728	0.135554	5.03217	0	0.0855291	0.558537
XLOC_tallLncRNA_219016	-	0.0691365	0.131651	0	0	0	0	0	0.0311158	0.319272	0	0.0883723	0
XLOC_tallLncRNA_219063	-	0.0524204	0	4.68082	0	0	1.84122	0.304054	0.27843	24.9713	0	0	0
XLOC_tallLncRNA_219072	-	0	0	0.464064	0.560197	10.4924	0	0.0283158	0.25127	0.641442	0.0894321	1.26541	0
XLOC_tallLncRNA_219485	-	0.0648169	0.0921917	0.17711	0.143568	0.30321	0.0634449	0.398078	121.316	0.0261848	0.433509	0.10727	0.170286
XLOC_tallLncRNA_221141	-	0.546057	0.938095	3.42291	2.02692	3.18005	0.88022	1.83636	4.93753	0.740173	2.57822	7.04338	2.1885
XLOC_tallLncRNA_221142	-	11.9149	15.4372	10.6786	13.1415	8.81507	22.3707	10.2546	13.2379	8.07409	7.31551	12.1456	6.38137
XLOC_tallLncRNA_221143	-	3.18763	5.87413	5.17073	8.60616	6.46362	8.42388	12.6712	7.15734	5.40746	4.30087	6.4243	2.92304
XLOC_tallLncRNA_221552	-	1.31971	0.869196	0.929511	0.224641	0.0380352	0.355987	0.451666	0.803252	0.0539855	0.223901	0.0868725	0.805152
XLOC_tallLncRNA_221617	-	0.446851	1.64516	1.38878	4.96319	2.70275	7.09625	3.35994	4.03014	1.63468	3.09866	4.45583	4.90777
XLOC_tallLncRNA_221654	-	0	0.10671	0	0	0	0	0	0	0.17224	0.0832341	0	0.774755
XLOC_tallLncRNA_221715	-	0	0.38596	0.0536267	0.8345	0.553358	0.3292	0.933586	0.382043	0.29468	0.224832	0.498684	0.552266
XLOC_tallLncRNA_221738	-	0	0.033373	0	0.091472	0	0	0	0	0	0	0	0.204867
XLOC_tallLncRNA_222607	-	0.579889	0.293852	0	0.102543	0.403989	0.100792	0	0.312152	0.1616	0.407492	0.787472	1.60646
XLOC_tallLncRNA_222772	-	0.638065	0.934808	0.957006	0.52475	0.150466	0.285772	1.82661	0.708642	1.26857	1.29162	0.524477	0.744493
XLOC_tallLncRNA_222783	-	5.03802	9.01704	7.48525	8.78646	2.78061	1.12512	5.96674	5.85715	5.30487	5.73194	4.82909	1.68466
XLOC_tallLncRNA_222809	-	0.924118	3.93198	2.5514	7.36103	1.73318	0.647079	3.46459	3.76593	11.2286	6.56794	2.2777	1.43493
XLOC_tallLncRNA_222815	-	0.701472	3.26363	2.15024	5.12698	1.20605	0.381777	2.63249	2.56591	8.37933	5.22282	1.61947	0.922011
XLOC_tallLncRNA_223056	-	0.658348	0.220996	0.0280892	0.199594	0.0468271	14.7178	0.0793092	0.0789252	0.0445785	56.6817	11.891	1.84768
XLOC_tallLncRNA_223218	-	7.29794	8.89455	3.96003	12.3545	6.73316	4.18466	5.9392	3.33905	6.79794	17.9872	3.85796	7.03769
XLOC_tallLncRNA_223469	-	1.6224	1.38022	0.51563	2.05713	1.23631	2.09958	1.32	0.514802	0.656354	1.67478	2.11136	1.06089
XLOC_tallLncRNA_225031	-	0.378598	0.905222	0.695143	0.541467	0.625106	0.117145	0.0879879	0.0775284	0.428443	0.195134	0.516105	0.82322
XLOC_tallLncRNA_225252	-	5.33322	7.56708	15.5568	24.0043	41.77	26.55	33.097	13.0248	16.7958	26.0768	19.2302	29.4333
XLOC_tallLncRNA_225431	-	1.67629	3.6595	1.48461	2.79773	3.32544	1.67722	0.482164	1.33534	2.2332	3.05794	2.09247	1.79339
XLOC_tallLncRNA_226124	-	0.34751	0.450262	0.0272697	0.105246	0.0482012	0.144373	0	0.0392076	0.00848825	0	0.163288	0.155214
XLOC_tallLncRNA_226426	-	0.788662	0.810093	0.613953	2.13495	0.814798	0.183658	0.780832	1.04633	1.44884	0.254857	0.237925	0.227702
XLOC_tallLncRNA_226480	-	4.37884	6.42483	16.2754	11.6712	12.478	15.269	5.35414	24.1342	11.6881	9.9222	10.0635	7.16877
XLOC_tallLncRNA_226949	-	0.150268	0.257326	0.140485	0.131855	0.233647	1.04231	0.155411	0.202878	0.236305	2.14605	0.695082	0.18572
XLOC_tallLncRNA_227081	-	0.0798722	0	0	0.0468668	0.081908	0	0	0	0	0	0	0
XLOC_tallLncRNA_227726	-	0	0.392973	0	0.259397	0.0514166	0.127296	0	0	0.103303	0.653634	0	0.0946265
XLOC_tallLncRNA_229315	-	3.64465	2.92027	1.24092	1.53369	0.43447	1.22855	0.85093	2.39215	0.559594	1.10824	1.20705	0.599838
XLOC_tallLncRNA_229676	-	0.434254	1.61159	0.788262	2.22526	0.346171	0.570599	0.262255	1.08776	0.528595	0.698277	0.578216	0.775529
XLOC_tallLncRNA_229681	-	0.684691	0	0	0.220274	0	0	0	0	0	0	0	0
XLOC_tallLncRNA_229756	-	0.329287	0.707569	0.957371	1.06298	1.95936	0.353297	2.86987	0.464496	0.325285	0.109274	2.06842	0.237164
XLOC_tallLncRNA_229773	-	0	0.28941	1.02907	0.246223	0.292217	0.156119	0.767887	0.438135	0.31808	0.305226	0.693128	0.596348
XLOC_tallLncRNA_229802	-	0	0.193945	1.37483	0.241837	0.0769098	17.6482	2.12524	0.0987765	0.0967676	1.44653	11.6854	0
XLOC_tallLncRNA_229827	-	7.09022	5.12176	6.1276	2.44455	2.58173	3.13756	9.27816	5.61235	3.33484	1.99257	1.87746	3.80493
XLOC_tallLncRNA_229861	-	5.09928	13.5607	11.1547	17.6671	21.6982	21.0674	20.2296	16.4199	17.8083	8.47357	16.1413	9.79509
XLOC_tallLncRNA_229896	-	0.0210388	0.0681639	0.0718354	0.886105	0.679589	0.0361594	0.152318	0.0378731	0.205454	4.14193	3.54956	0.0303371
XLOC_tallLncRNA_229912	-	0	0	0.203183	1.34077	2.24596	0	0	0	0.344113	4.31594	1.5186	0.605362
